Mol. wt.,JR Tm /K,CRC Tm /K
146.1900000000001,469.5,497.15
78.074,259.74,304.65
66.06299999999999,253.55,304.98
295.29099999999966,606.4499999999999,395.15
295.2979999999998,704.91,561.65
378.3159999999996,616.1800000000001,451.35
383.6199999999994,486.63,277.15
332.49999999999994,775.1200000000001,453.15
217.2930000000001,435.69,384.65
149.2150000000001,413.85,471.65
279.3359999999996,442.23,346.15
221.2560000000001,463.99,395.15
44.05700000000001,267.03,354.15
104.10899999999998,417.43,434.65
225.3130000000001,407.1,394.65
241.2430000000001,468.54,366.15
271.38999999999976,626.76,342.15
123.15499999999994,313.08000000000004,279.35
123.15499999999994,313.08000000000004,272.15
123.15499999999994,313.08000000000004,330.95
151.16500000000008,374.28,439.65
138.17000000000007,408.86,324.15
138.17000000000007,408.86,340.65
133.15000000000003,306.08000000000004,297.65
133.15000000000003,306.08000000000004,332.65
180.23200000000008,527.32,439.15
198.13400000000004,529.56,369.05
198.13400000000004,529.56,378.45
199.2090000000001,464.96,406.65
190.24600000000007,511.17,394.65
232.28300000000013,553.0400000000001,390.15
229.2790000000001,422.54,376.15
137.18200000000007,336.87,326.15
137.18200000000007,336.87,302.65
168.15200000000007,469.21,414.15
168.15200000000007,469.21,391.15
168.15200000000004,469.21,402.15
223.2280000000001,462.43,417.15
165.1920000000001,354.95000000000005,360.65
165.1920000000001,354.95000000000005,354.15
165.1920000000001,354.95000000000005,400.35
207.2290000000001,427.42,390.45
214.2680000000001,472.3,375.15
124.14299999999996,373.35,303.15
159.18800000000007,367.87,299.65
243.13100000000003,685.6899999999999,340.75
73.09499999999997,226.16,303.75
149.1930000000001,332.72,424.15
67.09099999999998,184.11,237.35
31.058,184.29,179.72999999999996
237.25800000000004,564.01,444.15
151.16500000000008,344.45000000000005,297.54999999999995
151.16500000000008,344.45000000000005,384.95
151.16500000000005,432.12,453.65
151.16500000000005,432.12,400.15
151.16500000000005,432.12,441.15
116.11999999999996,340.02,453.65
167.20800000000008,493.71,461.65
167.16400000000007,456.17,416.15
165.2360000000001,378.2600000000001,434.15
107.15599999999996,290.85,258.73999999999995
107.15599999999996,290.85,242.35
107.15599999999996,290.85,316.45
107.15599999999992,247.73,216.15
135.16600000000005,352.05000000000007,420.15
135.16600000000005,352.05000000000007,435.65
135.16600000000005,308.93,347.45
131.178,295.12,291.15
122.17099999999996,386.63,372.15
122.17099999999996,386.63,336.65
122.17099999999996,386.63,362.65
122.17099999999996,386.63,379.15
122.17099999999996,386.63,337.15
121.18299999999994,302.12,243.15
121.18299999999994,302.12,285.65
149.2370000000001,297.14,416.15
132.166,430.89,451.45
117.15099999999995,283.85,262.65
117.15099999999995,283.85,250.15
117.15099999999995,283.85,301.15
164.23300000000006,505.09,415.15
149.21800000000005,409.31,287.15
240.33100000000007,611.6500000000001,467.95
133.15,352.43,282.65
121.18299999999994,274.6,305.15
287.40599999999955,475.72,388.15
101.14899999999994,264.3,410.15
87.16599999999994,231.79,168.14999999999998
87.16599999999994,199.37,223.15
83.13399999999996,196.1,172.34999999999997
83.13399999999996,278.76,291.15
75.06699999999998,237.89,328.54999999999995
181.23800000000008,460.92,477.15
215.59200000000004,447.24,321.65
57.05200000000001,199.52,243.15
99.08899999999998,242.16000000000005,260.04999999999995
220.0550000000001,386.21,382.75
135.21000000000004,262.6,212.15
225.16000000000005,664.31,454.15
182.13500000000005,507.33,329.75
182.13500000000005,507.33,342.75
182.13500000000005,507.33,355.85
182.13500000000005,507.33,336.95
182.13500000000005,507.33,325.65
182.13500000000005,507.33,331.45
198.13400000000004,619.05,359.15
198.13400000000004,619.05,358.15
255.49000000000032,313.82,243.05
183.25400000000008,321.58000000000004,265.54999999999995
226.2790000000001,495.81000000000006,323.65
198.2690000000001,480.67,361.15
130.19700000000003,322.35,375.15
179.26300000000012,303.44,360.65
46.073000000000015,236.95,220.85
90.08199999999998,290.55,346.15
82.10599999999997,340.59000000000003,419.05
82.10599999999998,340.59000000000003,329.15
147.13000000000005,499.78,499.15
131.178,370.62,331.75
131.178,370.62,368.25
131.178,370.62,334.15
131.178,370.62,356.15
143.18900000000005,345.64,283.15
143.18900000000005,345.64,336.54999999999995
98.10499999999998,357.91,335.15
195.21800000000007,371.14,301.15
165.19200000000006,325.12,292.15
163.2200000000001,323.8,328.65
197.2810000000001,378.08,352.15
157.2160000000001,338.03,447.15
152.15300000000008,446.98,365.15
152.15300000000008,446.98,401.15
152.15300000000008,446.98,378.65
152.15300000000008,446.98,369.15
152.15300000000008,446.98,390.15
152.15300000000008,446.98,351.15
152.15300000000005,403.86,311.15
152.15300000000005,403.86,425.15
267.2399999999998,667.48,546.15
181.14700000000005,404.8,260.15
181.14700000000005,404.8,351.15
181.14700000000005,404.8,369.15
127.10299999999997,496.72,526.15
90.08199999999997,288.38,329.15
187.1980000000001,441.5,354.65
153.13700000000006,462.92,400.95
153.13700000000006,462.92,309.65
103.12099999999997,280.87,299.35
135.11900000000006,402.51,423.85
119.11999999999996,341.69000000000005,361.65
271.4009999999998,501.81,317.65
108.14399999999996,272.36,228.15
97.16099999999994,207.37,222.05
149.1930000000001,332.72,383.15
149.1930000000001,332.72,338.65
149.1930000000001,300.01,376.15
183.2540000000001,354.29,303.15
211.2640000000001,415.49,431.15
175.2310000000001,354.3,406.15
169.61100000000005,318.66,361.65
191.2300000000001,405.19,380.65
191.2300000000001,405.19,368.15
218.21200000000007,686.15,493.15
100.16499999999996,363.55,335.15
87.12199999999996,253.03,400.25
87.12199999999996,237.43,242.25
69.10699999999997,184.83,201.65
85.10599999999997,252.31000000000003,385.15
218.25300000000013,444.79,378.15
109.13199999999996,411.39,447.15
94.11699999999996,315.61,244.15
82.10599999999997,340.59000000000003,309.65
98.10499999999996,408.05,488.15
94.11699999999996,315.61,457.15
108.14399999999996,351.12,306.65
108.14399999999996,351.12,373.15
108.14399999999996,351.12,350.45
108.14399999999996,351.12,314.15
108.14399999999996,308.0,288.15
108.14399999999996,308.0,391.95
93.12899999999996,255.34000000000003,206.5
93.12899999999996,255.34000000000003,255.05
93.12899999999996,255.34000000000003,276.83
137.13800000000006,308.94000000000005,312.65
135.16600000000005,340.33000000000004,290.75
109.13199999999996,411.39,433.45
94.11699999999996,315.61,269.15
94.11699999999996,315.61,305.15
94.11699999999998,315.61,303.65
81.11799999999997,280.32000000000005,237.55
81.11799999999997,280.32000000000005,224.75
99.13299999999995,330.26,316.15
158.2040000000001,441.42,346.15
143.18900000000005,345.64,270.48
143.18900000000008,345.64,289.65
143.18900000000008,345.64,282.65
143.18900000000008,345.64,292.15
143.18900000000008,345.64,251.15
143.18900000000008,345.64,312.15
143.18900000000005,345.64,193.15
159.18800000000005,457.36,346.95
144.17700000000005,405.91,453.65
287.1439999999999,839.54,401.15
114.17299999999996,414.79,318.65
181.28500000000005,443.71,325.15
73.11999999999999,211.69,270.65
127.10299999999997,577.78,484.15
195.21800000000007,538.8599999999999,566.15
74.08299999999997,298.15,374.45
259.10299999999995,447.22,369.05
684.8240000000027,1154.06,394.15
222.28800000000007,416.44,362.05
429.60399999999953,859.9399999999999,423.15
214.65200000000007,417.34,353.95
87.12199999999996,278.06,268.35
457.6989999999993,711.1899999999999,483.15
309.4059999999995,587.76,403.15
167.21100000000007,361.63,305.65
153.18400000000003,350.36,308.15
153.18400000000003,350.36,332.15
158.2040000000001,453.14,462.15
158.2040000000001,453.14,339.85
158.20400000000006,453.14,472.15
185.22600000000008,399.23,433.15
143.18900000000005,357.36,322.04999999999995
143.18900000000005,357.36,383.15
291.3059999999997,666.3900000000001,458.15
159.18800000000005,387.58,352.15
269.3469999999997,511.1,445.35
130.15,382.12,348.15
130.15,382.12,302.65
271.3599999999997,442.62,346.95
445.4679999999997,874.46,411.15
238.2870000000001,671.66,429.15
153.26900000000018,357.4,457.15
298.34599999999966,652.3,427.15
327.1229999999998,744.43,500.15
305.7609999999996,503.88000000000005,322.15
233.2740000000001,565.21,421.15
230.909,389.96,337.23
134.14200000000005,384.8200000000001,398.65
103.07699999999996,317.11,323.15
138.12600000000006,423.19,344.15
138.12600000000003,423.19,385.15
138.12600000000006,423.19,420.85
153.13700000000006,373.43000000000006,282.54999999999995
153.13700000000006,373.43000000000006,311.15
153.13700000000006,373.43000000000006,327.15
223.23100000000005,508.01,420.35
253.213,643.69,504.65
166.13600000000005,484.39,415.85
166.13600000000002,484.39,463.15
123.11099999999996,327.41,278.79999999999995
181.14700000000005,523.0699999999999,411.15
181.14700000000005,523.0699999999999,390.15
181.14700000000005,523.0699999999999,427.15
162.14800000000005,427.46,357.15
162.14800000000005,427.46,390.15
153.14100000000005,518.97,472.65
153.14100000000008,518.97,434.15
153.14100000000008,518.97,416.15
153.14100000000008,518.97,413.15
211.129,696.19,491.15
211.129,696.19,437.95
167.16400000000007,423.29,274.15
167.16400000000007,423.29,336.15
153.13700000000006,412.02,347.15
153.13700000000006,412.02,303.65
153.13700000000006,412.02,369.65
189.623,404.25,348.15
189.623,404.25,325.15
163.13600000000002,563.23,480.95
167.12,511.8,420.15
167.12000000000003,511.8,414.45
167.12,511.8,514.15
181.15100000000007,537.05,426.65
181.15100000000004,537.05,488.65
148.12100000000004,416.19,389.75
148.12100000000004,416.19,420.65
185.56600000000003,431.05,293.15
185.56600000000003,431.05,309.15
185.56600000000003,431.05,344.15
199.2090000000001,433.97,310.15
199.2090000000001,433.97,334.15
199.2090000000001,433.97,386.05
310.1799999999997,510.14,355.15
119.11999999999996,324.27,226.15
129.15899999999996,308.37,239.15
75.06699999999998,255.91,183.73
91.06599999999996,316.73,193.15
73.05099999999999,254.15,218.15
151.16500000000008,349.95,250.15
284.09799999999984,541.08,344.15
211.22000000000008,499.5,428.15
225.20300000000003,567.72,497.45
243.17100000000005,472.73,365.15
113.07199999999996,334.20000000000005,302.15
157.08100000000002,518.59,459.15
104.06899999999996,449.3399999999999,526.15
163.13600000000005,563.23,481.15
192.13,638.64,475.15
76.05499999999998,297.29999999999995,311.15
61.04000000000001,244.64,244.45
173.17100000000002,417.71,328.65
173.17100000000002,417.71,348.15
189.17,529.4300000000001,377.15
159.22900000000016,323.53,288.15
225.20700000000005,628.5500000000001,475.45
139.11000000000004,439.13,318.04999999999995
139.11000000000004,439.13,368.15
139.11000000000004,439.13,386.95
215.20800000000008,456.2,334.15
180.16300000000004,465.06,366.15
180.16300000000004,465.06,427.65
180.16300000000004,465.06,489.15
181.14700000000005,404.8,313.65
181.14700000000005,404.8,355.45
214.22400000000007,486.63,348.04999999999995
214.22400000000007,486.63,407.15
165.14800000000005,412.4,301.65
165.14800000000005,412.4,354.15
165.14800000000005,412.4,353.15
165.14800000000005,399.88,378.15
227.21900000000005,495.17,411.15
253.2570000000001,512.63,437.15
195.1740000000001,534.34,388.15
195.1740000000001,534.34,436.15
177.15900000000002,410.66,414.65
231.27600000000004,468.37,329.15
181.15100000000004,537.05,511.15
89.09399999999997,267.18,168.84999999999997
89.09399999999997,252.18,181.85
119.07599999999996,427.78,335.15
196.2060000000001,491.75,322.15
238.2430000000001,533.6200000000001,375.65
247.25300000000004,582.0500000000001,425.15
139.11400000000003,483.46,461.15
124.09899999999996,387.68,323.15
140.10200000000006,543.73,509.65
173.084,700.55,453.65
174.15900000000002,477.98,361.15
174.15900000000005,477.98,421.15
174.15900000000002,477.98,361.15
190.15800000000004,589.7,453.15
187.18000000000004,589.0,537.65
169.20500000000004,385.6,345.15
129.14,391.08,319.65
137.13800000000006,351.20000000000005,269.54999999999995
137.13800000000006,351.20000000000005,289.04999999999995
137.13800000000006,351.20000000000005,324.85
191.10800000000003,355.39,305.65
191.108,355.39,270.75
105.05299999999995,430.49,432.15
149.14900000000006,344.87,330.15
331.46699999999964,718.45,404.15
139.24200000000008,256.18,223.65
143.27400000000011,274.45,272.15
511.5809999999999,1070.88,467.15
270.71899999999977,639.82,489.65
222.33200000000016,413.15,441.85
275.3479999999996,514.28,413.65
271.31599999999963,717.86,546.15
117.14799999999994,374.97,576.15
117.14799999999994,374.97,580.15
612.6320000000018,1202.11,427.15
314.74699999999973,622.48,399.15
299.4139999999995,536.9300000000001,384.15
403.81799999999976,859.1799999999998,442.15
369.37299999999976,816.7399999999999,494.15
234.34300000000016,394.02,320.15
283.49999999999955,425.81,380.15
265.485,357.61,315.15
281.4839999999996,420.73,349.04999999999995
263.46900000000005,352.53,272.15
267.501,370.8,298.15
269.51699999999994,375.88,325.75
113.20399999999992,278.26,302.15
143.23000000000013,313.11,378.15
144.26200000000014,346.44,324.85
136.19800000000006,309.9,269.15
125.21499999999992,244.91,219.65
129.24699999999993,263.18,273.15
205.3450000000002,369.74,293.15
132.163,458.23,413.15
118.096,484.0,517.15
89.05,406.09,482.15
88.06599999999999,378.68,572.15
279.3399999999996,673.06,422.15
286.7179999999998,696.4,478.65
131.134,321.26,305.65
145.16100000000003,332.53000000000003,353.65
203.1970000000001,603.69,484.15
193.20200000000008,492.07,421.65
357.49399999999946,615.6399999999999,387.15
361.70299999999975,583.9100000000001,359.75
260.3810000000001,653.1899999999999,455.15
120.10799999999996,400.46,411.15
460.4389999999997,1224.5,457.65
353.37399999999974,673.69,483.65
339.3909999999996,623.76,420.65
281.3119999999996,637.6500000000001,327.85
268.3599999999998,708.8599999999999,468.15
265.3539999999999,479.26,507.05
295.336,539.61,417.85
251.32700000000003,443.75,397.15
227.4360000000003,342.07,309.65
183.079,332.61,307.15
193.074,325.61,276.15
101.14899999999994,279.3,377.15
102.18099999999994,312.63,284.95
94.11699999999998,276.09000000000003,244.25
83.13399999999996,211.1,176.95
393.3489999999997,1147.95,492.15
87.16599999999994,229.37,222.15
131.17499999999998,285.39,359.15
168.19900000000007,497.4,496.15
390.3539999999999,1138.6799999999998,513.15
193.24900000000008,447.66,411.45
179.2220000000001,412.15,379.71
180.2100000000001,472.4200000000001,350.35
180.2100000000001,472.4200000000001,391.71
180.2100000000001,472.4200000000001,445.55
180.2100000000001,472.4200000000001,447.91
210.2400000000001,663.98,537.15
196.2090000000001,584.1400000000001,431.15
328.4809999999996,506.00000000000006,321.65
300.31399999999974,537.94,423.95
232.2390000000001,697.42,449.15
199.27800000000008,517.0600000000001,458.05
183.2100000000001,460.18000000000006,429.85
185.22600000000008,395.85,318.95
185.22600000000008,395.85,358.65
303.83299999999963,415.08,312.15
281.3589999999996,695.89,448.15
193.20200000000008,492.07,416.15
178.1910000000001,453.39,488.15
255.32000000000008,518.71,457.15
164.20800000000008,419.06,355.15
193.24600000000007,350.74,409.15
213.23600000000008,514.89,456.65
229.23500000000007,538.94,426.15
185.22600000000008,442.22,354.65
185.22600000000008,442.22,346.15
197.23700000000008,391.7000000000001,433.15
193.24900000000008,350.37,347.45
184.2420000000001,426.28,352.65
184.2420000000001,426.28,348.15
183.2540000000001,357.37,307.15
194.23700000000008,513.6600000000001,566.15
211.28900000000007,492.08,388.15
273.3789999999996,426.89,342.15
163.2200000000001,331.47,370.15
181.23500000000013,382.99,330.15
183.2540000000001,360.65,271.65
151.16500000000008,419.6,400.65
108.14399999999996,319.72,293.15
151.1690000000001,433.58,445.15
151.16900000000007,433.58,401.15
109.12799999999996,297.28,352.15
144.17700000000005,423.36,421.35
176.17500000000007,575.01,457.65
193.24900000000008,453.39,461.15
161.16000000000005,366.94,424.15
267.23699999999974,652.6099999999999,390.15
225.2550000000001,698.13,505.95
219.2870000000001,420.8,334.15
219.2870000000001,420.8,381.15
161.2480000000001,352.56000000000006,333.65
149.1930000000001,320.20000000000005,378.65
129.16199999999998,277.52,268.75
129.16199999999998,277.52,295.15
135.21000000000004,285.87,300.65
253.2690000000001,896.5600000000002,589.15
155.20000000000007,338.11,437.15
155.20000000000007,338.11,347.15
183.2100000000001,399.31000000000006,316.45
183.2100000000001,399.31000000000006,348.15
143.18900000000005,363.09,403.15
205.26000000000008,428.41,356.15
249.2690000000001,612.8000000000001,487.65
187.2060000000001,650.21,499.65
187.20600000000007,607.0899999999999,508.65
136.15400000000005,380.92,420.55
252.27300000000008,692.95,559.15
130.15,382.12,364.45
248.32600000000016,532.6800000000001,445.15
86.13799999999995,356.52,384.15
85.14999999999995,262.76,262.1
128.17499999999993,402.98,411.65
129.15899999999996,430.39,533.15
129.1589999999999,430.39,609.15
129.20299999999995,341.88,342.15
129.20299999999992,341.88,405.65
114.19199999999992,353.05,298.15
115.17599999999992,330.61,342.15
115.17599999999992,330.61,334.15
99.13299999999995,330.98,311.83
162.23600000000013,412.83,282.15
238.29100000000017,528.0600000000001,363.65
220.31600000000017,415.46,311.15
235.33100000000016,493.53,320.15
350.2969999999997,719.91,397.15
347.2929999999997,653.3399999999999,307.95
207.2730000000001,356.45,362.45
225.29600000000016,566.09,364.55
241.3640000000001,578.26,394.15
211.6920000000001,337.47,351.15
73.09499999999997,256.76,353.04999999999995
102.09299999999998,389.95,443.15
74.12699999999995,290.09000000000003,262.25
55.08000000000001,188.56,180.15
218.08300000000008,405.08,364.45
229.7150000000001,562.51,490.15
125.21499999999992,287.25,281.15
209.2450000000001,354.89,363.65
339.4789999999995,452.7600000000001,348.65
339.4789999999995,452.7600000000001,348.65
259.34900000000005,447.43000000000006,369.15
59.11200000000002,206.83,188.37
179.2190000000001,366.99,346.25
103.12099999999997,260.43,333.15
127.23099999999992,292.33,272.15
143.23000000000013,348.91,379.15
115.17599999999992,259.97,427.15
121.18299999999994,277.88,274.15
102.13699999999996,320.69,380.95
256.13200000000006,488.28,429.65
132.12600000000003,502.66,412.65
120.115,527.6400000000001,489.65
150.14500000000007,719.2,575.15
80.08999999999997,291.82000000000005,325.45
123.11499999999997,448.8,463.15
124.09899999999996,476.21,498.15
68.07899999999998,316.8,333.04999999999995
217.27100000000007,521.7,390.65
378.92499999999967,631.5,300.15
80.08999999999997,291.82000000000005,265.15
94.11699999999998,327.33000000000004,331.35
94.11699999999998,327.33000000000004,337.65
94.11699999999996,327.33000000000004,432.15
79.10199999999998,231.55,231.52
104.11199999999998,320.33000000000004,302.15
104.11199999999998,320.33000000000004,323.15
104.11199999999997,320.33000000000004,352.15
122.12699999999997,388.53,381.45
122.12699999999997,388.53,401.95
122.12699999999997,388.53,429.15
123.11099999999996,415.94,409.75
123.11099999999996,415.94,510.15
123.11099999999996,415.94,591.15
109.13199999999998,423.11,393.95
109.13199999999998,423.11,383.45
109.13199999999998,423.11,395.15
109.13199999999996,423.11,492.45
167.12000000000003,600.3299999999999,501.65
167.12,600.3299999999999,522.15
167.12000000000003,600.3299999999999,527.15
167.12000000000003,600.3299999999999,525.15
167.12,600.3299999999999,529.15
167.12000000000003,600.3299999999999,597.15
123.15499999999994,327.43,265.35
108.14399999999996,338.6,252.05
108.14399999999996,338.6,265.54999999999995
109.12799999999996,316.16,266.65
109.12799999999994,316.16,326.15
137.18200000000007,338.70000000000005,307.15
95.10099999999996,332.5,380.95
95.10099999999996,343.27000000000004,402.15
95.10099999999996,332.5,421.15
95.10099999999996,332.5,379.15
109.13199999999998,379.99,319.75
214.2680000000001,459.13,356.65
121.13899999999995,316.5400000000001,286.65
121.13899999999995,316.5400000000001,289.15
171.2030000000001,451.04,363.65
168.19600000000008,558.72,471.15
95.10499999999998,387.6,400.65
95.10499999999998,387.6,424.65
80.08999999999997,291.82000000000005,295.15
129.11499999999998,490.86,435.15
67.09099999999998,256.53,249.76
111.09999999999997,440.92,464.15
111.09999999999997,440.92,434.65
97.07299999999998,392.21,367.15
71.12299999999998,255.01,215.36
85.10599999999997,323.23,299.07
109.12799999999996,341.52000000000004,362.95
399.9659999999995,684.69,360.15
130.15,382.12,320.85
242.061,591.1200000000001,547.15
144.17700000000005,417.63,402.15
144.17700000000005,417.63,367.15
144.17700000000005,417.63,427.95
144.17700000000005,417.63,379.15
144.17700000000008,417.63,389.15
144.17700000000008,417.63,337.15
129.16199999999998,321.85,258.37
173.17100000000005,506.24,429.15
173.17100000000002,506.24,460.15
145.16100000000003,422.8,472.65
145.16100000000006,433.5700000000001,474.45
145.16100000000003,422.8,483.15
145.16100000000006,433.5700000000001,497.15
145.16100000000006,433.5700000000001,468.15
145.16100000000006,433.5700000000001,511.15
145.16100000000006,433.5700000000001,347.15
130.15,382.12,305.65
146.14900000000003,483.07,542.55
372.8079999999997,671.78,366.15
314.4109999999996,601.3,342.65
193.2460000000001,518.5899999999999,494.65
232.3270000000001,432.35,408.15
201.6610000000001,569.97,503.55
415.6619999999993,715.7299999999999,483.65
413.6459999999993,733.2499999999999,475.15
328.4999999999994,725.7,509.15
116.11999999999996,401.22,536.15
99.08899999999996,391.45,398.15
80.08999999999999,264.82,331.135
224.26000000000013,642.97,382.15
371.5239999999996,496.26,370.15
641.7580000000021,985.63,478.15
853.918,1367.99,488.15
228.3210000000001,596.9000000000001,436.65
229.7150000000001,594.9300000000001,449.25
241.3640000000001,610.68,376.95
233.2740000000001,565.21,361.15
247.53400000000005,528.75,293.04999999999995
260.891,497.17,339.15
260.891,497.17,373.55
216.88200000000003,401.31,363.15
217.87,461.58,342.15
351.0159999999998,673.1800000000001,434.15
128.094,384.34,471.95
227.39200000000025,380.73,377.15
209.37700000000024,312.53,292.25
213.40900000000028,330.79999999999995,356.25
276.3799999999996,473.8200000000001,309.15
192.024,406.72,231.65
171.2430000000001,435.61,393.15
142.11800000000005,720.24,570.15
133.194,353.82,258.15
163.2200000000001,399.84,315.65
147.2210000000001,355.84000000000003,311.15
151.16500000000008,447.47,410.15
83.13399999999994,263.52,225.15
133.19400000000002,353.82,289.91
134.18200000000002,447.58,372.15
570.675,538.85,428.15
149.23700000000014,286.39,237.15
164.25200000000012,306.34000000000003,282.04999999999995
164.25200000000012,306.34000000000003,324.15
240.35000000000016,564.5600000000001,441.65
240.3500000000001,412.9000000000001,469.15
268.3599999999998,474.1,452.15
116.20799999999991,222.32,215.15
156.2730000000002,426.18,290.15
141.2580000000001,347.16,301.15
155.24100000000016,415.38000000000005,308.65
136.19800000000006,386.98,358.45
136.19800000000006,314.74,442.15
116.16399999999992,260.98,270.48
196.031,677.89,287.04999999999995
82.066,412.36,372.15
85.07,533.12,471.95
70.05499999999999,437.34,430.05
86.11899999999999,355.49,223.05
86.119,355.49,315.65
100.146,391.0,366.15
85.13099999999999,295.22,239.54
133.17200000000005,494.82,469.65
117.12899999999998,463.63,401.15
257.78600000000006,410.66,274.85
126.11499999999997,517.51,598.15
776.8720000000004,969.3,508.15
212.2960000000001,516.98,404.15
1034.2000000000032,1805.08,543.15
133.19400000000002,314.57,317.15
143.14200000000008,339.64,352.15
304.6699999999997,346.02,307.15
81.07799999999999,352.09000000000003,289.65
81.07799999999999,352.09000000000003,353.45
113.07599999999998,553.99,549.95
126.123,639.4300000000001,616.15
84.082,472.85,428.95
69.06699999999998,377.07,296.15
69.06699999999998,377.07,393.15
99.09699999999998,568.6300000000001,484.65
287.40599999999955,438.16,365.35
329.8169999999999,484.02,394.15
297.728,426.46,283.15
185.35500000000025,257.47,203.15
162.40300000000002,337.67,415.15
144.388,269.47,231.15
196.46400000000003,394.38,346.15
196.46400000000003,394.38,369.65
196.46400000000003,394.38,351.65
315.5869999999998,571.68,527.55
174.41400000000002,326.56,334.15
226.446,454.73,330.65
164.37500000000003,336.82,203.75
242.445,566.45,364.15
183.425,419.14,295.65
184.413,479.41,418.85
204.5280000000001,279.61,271.15
256.47200000000004,576.76,423.85
151.25300000000013,355.68,453.15
195.35000000000025,301.26,283.15
199.38200000000023,319.53,300.15
522.0029999999995,527.95,288.85
149.19000000000014,372.31000000000006,294.65
101.19299999999993,189.85,158.45
113.038,249.68,346.95
161.12600000000006,295.04,308.65
161.12600000000003,295.04,278.65
161.12600000000006,295.04,311.15
171.12100000000004,288.04,287.65
171.121,288.04,310.65
281.2329999999997,542.87,406.65
335.2819999999997,624.1299999999999,322.75
185.35500000000025,212.47000000000003,251.35
191.27100000000016,361.12,318.15
248.3700000000001,457.85,317.15
290.32299999999964,739.27,472.15
183.2070000000001,405.12,385.95
211.2610000000001,427.66,308.65
259.261,557.0,450.15
59.112000000000016,156.04000000000002,156.04999999999998
135.21000000000004,338.43,341.15
135.21000000000004,338.43,268.25
165.1920000000001,398.78,317.15
121.18299999999994,302.92,228.85
186.2580000000001,413.17,374.15
102.13699999999994,269.9,347.15
176.04399999999998,610.54,318.15
228.12,735.4499999999999,463.15
213.105,639.67,394.45
245.103,863.11,451.15
257.114,824.0600000000001,502.15
315.19699999999995,879.98,448.95
151.03400000000002,516.8599999999999,299.15
229.104,751.39,394.15
227.13200000000003,663.4599999999999,354.04999999999995
439.20900000000006,1267.28,524.25
353.67899999999906,392.71,238.65
245.3250000000001,404.35,399.65
296.3729999999997,636.48,548.15
309.3719999999998,671.77,530.15
143.27400000000011,223.66000000000005,172.64999999999998
305.38099999999963,733.7299999999999,478.15
373.5439999999995,570.74,449.65
216.2010000000001,763.9000000000001,421.15
121.13599999999995,402.98,443.65
312.33599999999984,852.58,483.15
160.2200000000001,465.15,391.15
297.35399999999964,712.91,477.15
274.3609999999997,459.27,323.15
180.20700000000008,530.78,426.65
209.2450000000001,462.46,381.65
171.32800000000023,296.99,288.25
112.08799999999997,493.72,612.15
60.056,317.48,405.55
138.12600000000003,518.65,500.15
117.14799999999994,359.97,588.15
1111.3380000000027,1754.2,460.15
409.6139999999994,748.32,479.15
119.16699999999994,300.36,296.65
149.14900000000006,360.71,263.15
149.14900000000006,360.71,302.15
324.4239999999996,649.4300000000001,333.15
179.2190000000001,348.91,372.15
