Mol. wt.,Log P (JR),logP (CRC)
240.3060000000001,2.686000000000001,2.4
250.921,2.7938,2.9
250.921,2.7938,3.1
449.9239999999999,4.932000000000001,5.0
241.87,0.48138,0.6
276.9149999999999,2.788880000000001,3.5
295.91799999999995,2.702,3.2
302.9529999999999,3.4654000000000007,3.2
338.9829999999999,1.8716000000000008,-0.4
343.4709999999995,3.4853000000000023,4.4
263.425,4.048800000000004,4.7
162.01900000000003,2.5756,2.8
190.02900000000005,2.0923,0.8
177.03400000000005,2.1578000000000004,2.4
177.03400000000005,2.1578000000000004,2.4
253.1320000000001,3.8248000000000006,3.7
253.1320000000001,3.8248000000000006,3.5
227.006,1.17116,1.6
207.016,2.4838000000000005,2.9
192.001,2.9016,3.1
148.98000000000002,1.7834,1.7
163.99500000000003,1.3656,1.8
198.052,3.5416000000000007,3.6
214.05100000000004,3.2472000000000003,3.5
199.04000000000005,2.9366000000000003,3.1
255.026,3.8885,3.6
128.134,1.42996,1.0
128.134,1.42996,0.8
128.134,1.42996,0.9
224.34800000000016,2.9510000000000014,3.0
311.8089999999995,2.946300000000001,3.6
217.2210000000001,-0.3827000000000007,0.3
234.34300000000016,2.5837400000000006,2.3
171.24000000000012,1.0574,1.2
236.3150000000001,1.7674,1.9
268.3599999999998,4.159400000000003,3.6
171.1960000000001,1.0592,1.1
267.3249999999998,1.8999,2.2
239.27100000000013,1.98494,2.2
176.1720000000001,0.3935999999999998,0.6
223.2720000000001,1.8828,2.1
183.2510000000001,1.1277999999999997,0.8
194.2340000000001,2.4410000000000007,3.0
155.24100000000013,1.8542,1.8
239.3620000000001,4.117800000000004,4.2
169.22400000000013,0.8817999999999997,0.8
178.2350000000001,1.5636,0.3
167.2080000000001,1.0053999999999998,1.0
116.16399999999992,0.4069000000000001,-0.2
310.6869999999998,3.5801000000000007,3.9
204.088,1.7812,1.8
207.22900000000007,0.9896999999999998,1.2
133.15000000000003,1.1812,1.2
199.2090000000001,2.8466000000000014,3.9
162.1920000000001,1.0726000000000004,0.8
112.08799999999998,-0.9368,-0.8
114.10399999999996,-0.7841,-1.1
147.17700000000008,1.5713,1.1
162.14800000000005,0.2163999999999996,0.2
102.16199999999998,0.0479000000000001,-0.2
153.13700000000006,0.5111999999999997,0.9
291.26199999999983,2.6920000000000006,3.0
205.16900000000004,0.9318999999999996,0.9
344.9209999999999,2.478,2.5
390.90199999999993,2.5096000000000003,2.1
396.9529999999999,3.1496000000000004,3.1
432.9829999999999,1.5558,-0.5
266.43499999999983,4.422200000000004,4.5
323.39199999999965,3.8386200000000015,3.6
211.2610000000001,1.9576,1.2
209.2930000000001,1.48692,1.5
272.3919999999997,3.517800000000002,4.2
153.1810000000001,1.2859999999999998,1.4
244.29400000000007,2.5352,2.2
105.13699999999994,-0.4360000000000001,-0.8
229.23500000000007,2.998200000000001,2.9
183.16300000000007,1.612,2.1
183.16300000000007,1.6119999999999997,1.8
163.2200000000001,1.9552,2.1
165.19200000000006,1.4508,1.7
165.19200000000006,1.4508,1.6
165.19200000000006,1.4508,1.8
309.4529999999995,4.292000000000004,3.9
143.1860000000001,0.2771999999999999,0.5
204.2730000000001,1.9776,1.2
165.2360000000001,1.4963,2.1
137.18200000000004,1.4582,2.1
225.29100000000008,2.983600000000002,3.5
175.23100000000008,1.9647,2.3
163.18400000000008,0.4188999999999999,0.7
136.19800000000006,1.4678399999999998,1.3
146.19300000000007,2.17974,2.4
242.23800000000008,0.7764399999999996,1.1
184.2420000000001,2.760440000000001,2.2
268.4039999999998,5.276700000000004,5.6
128.13099999999997,-0.3955999999999999,-0.3
188.2740000000001,2.272,2.5
174.2470000000001,2.2295,1.8
166.18000000000006,1.6607999999999998,1.9
166.18000000000006,1.6607999999999998,2.3
268.31599999999975,3.8312000000000026,4.5
129.11499999999998,0.0314,0.1
208.26400000000007,3.399840000000002,3.3
163.2200000000001,2.2618400000000003,1.5
164.20800000000008,1.7801,1.0
122.17099999999994,1.1476,1.3
123.15899999999996,0.67564,0.7
123.15899999999996,0.6756399999999999,0.4
158.20400000000006,2.24664,2.0
232.20500000000004,2.7989000000000006,2.4
88.10999999999996,-0.3732999999999999,-0.8
312.37199999999973,5.637000000000002,5.0
322.24299999999977,2.950200000000001,3.2
183.123,1.0852000000000004,1.8
183.123,1.0852000000000004,1.0
183.123,1.0852000000000002,1.0
183.123,1.0852000000000002,1.8
183.123,1.0852000000000004,1.9
298.20999999999987,2.2783999999999995,2.5
298.20999999999987,2.2783999999999995,2.5
211.133,0.6019000000000003,0.8
200.106,0.9142000000000006,2.1
234.62,2.748900000000001,2.4
212.117,1.2011999999999998,1.3
212.117,1.2012,1.1
212.117,1.2012000000000005,1.5
230.563,1.8820000000000003,2.5
244.20600000000005,3.1700000000000026,3.6
148.11800000000008,0.3199999999999999,0.5
259.22099999999995,3.2466000000000017,3.6
260.2049999999999,3.295300000000002,3.7
276.2729999999998,3.654200000000002,3.5
120.06399999999998,-0.4602000000000001,-0.2
218.168,2.656200000000001,2.8
218.16800000000003,2.656200000000001,2.5
234.16700000000003,2.361800000000001,3.7
184.10700000000003,1.2086000000000003,1.9
184.107,1.2086000000000003,1.7
184.10700000000003,1.2086000000000003,1.8
184.10700000000003,1.2086000000000003,1.4
184.10700000000003,1.2086000000000003,1.2
226.14400000000003,1.4282999999999997,1.4
275.2199999999998,2.9522000000000017,3.4
259.22099999999995,3.2466000000000017,3.5
198.13800000000003,0.7886000000000004,1.5
134.0910000000001,-0.0701000000000001,0.2
166.08900000000006,-1.7792999999999997,-1.4
292.24999999999983,4.400400000000003,4.7
292.24999999999983,4.400400000000002,4.7
240.2150000000001,2.7221000000000024,3.6
263.2969999999999,0.5011000000000001,0.9
239.3180000000001,2.9067000000000016,3.0
211.2640000000001,3.3712000000000018,2.7
260.34,5.173800000000003,5.0
231.68200000000007,4.183500000000001,3.8
242.28200000000007,2.3397999999999994,3.1
212.2960000000001,3.210600000000001,3.6
184.2420000000001,2.6983999999999995,2.8
184.2420000000001,3.1256000000000004,2.9
238.2900000000001,1.6070999999999995,2.2
267.37199999999984,3.0646000000000018,3.0
220.2750000000001,3.743700000000002,3.5
212.2520000000001,2.9033999999999995,1.5
212.25200000000007,3.3306000000000004,3.0
255.3910000000002,2.624200000000001,3.9
185.22300000000013,1.5918,1.9
146.19300000000007,1.9336,1.5
268.2759999999997,0.7908,1.2
296.33199999999994,2.1513400000000003,2.8
401.4219999999997,5.242900000000003,4.8
233.09800000000007,3.0869000000000018,2.7
199.33800000000025,3.3926000000000007,3.5
245.40700000000027,3.956900000000002,3.956900000000002
295.4509999999996,4.675700000000004,4.5
543.5250000000015,0.0012999999999995,1.3
145.2020000000001,1.6604,1.5
183.20700000000008,0.3505999999999998,-1.4
733.9370000000029,1.785600000000004,2.7
862.064000000003,2.679800000000008,3.4
421.57799999999946,3.088000000000002,3.3
333.26599999999974,3.924200000000004,5.1
204.31400000000025,-0.292599999999999,-0.1
144.22400000000005,1.41496,1.6
395.4989999999996,5.420400000000005,5.4
209.2930000000001,1.85272,1.7
253.3050000000001,2.9511000000000003,2.5
165.1920000000001,1.1842,1.2
122.12699999999997,0.95396,0.5
182.1790000000001,1.5757,1.8
224.2160000000001,1.9519,0.9
179.2190000000001,2.0436999999999994,1.6
209.2450000000001,1.4045999999999996,1.3
180.2070000000001,1.5758999999999996,1.0
132.11900000000003,-0.1887999999999999,0.1
149.19300000000007,1.4363,1.4
163.2200000000001,1.6654999999999998,1.7
146.19300000000007,2.1253,2.1
101.19299999999993,1.3813,1.3
277.32299999999964,3.5751800000000022,4.4
201.22500000000008,2.15668,2.4
218.2560000000001,0.5378999999999994,0.9
193.24600000000007,1.9293,2.9
167.20800000000008,1.80824,2.0
167.2080000000001,1.80824,1.7
225.3350000000001,4.555000000000003,5.1
104.10899999999997,-0.3937999999999999,-0.4
145.20200000000014,1.3885,1.6
226.27600000000007,1.1849999999999998,2.1
155.19700000000012,0.8392999999999999,0.7
141.1700000000001,0.4492,0.4
149.1460000000001,-0.6034999999999999,-0.6
165.1920000000001,2.255,2.3
129.188,0.6827000000000001,0.9
88.10999999999996,-0.3253999999999998,-0.7
175.18700000000007,1.4562000000000002,1.6
167.2080000000001,1.4178,1.3
162.14800000000005,1.4421999999999997,1.1
331.20199999999977,4.067600000000002,3.6
301.34199999999964,3.6038000000000014,4.3
372.5529999999994,3.8145000000000016,3.0
383.3659999999997,5.003300000000004,4.5
355.69999999999976,3.977000000000003,5.0
181.23800000000008,2.8400000000000007,3.1
196.2530000000001,2.4222,2.6
77.05799999999998,-0.5588000000000002,-1.0
328.2019999999999,4.314100000000002,3.7
125.14599999999996,1.7163199999999998,1.4
155.12800000000004,2.04232,2.2
141.10100000000003,1.7338999999999998,1.7
255.03200000000004,1.5731,1.8
248.19400000000005,1.8067,0.1
323.39199999999965,4.045800000000003,4.6
247.24700000000013,-1.8949199999999995,-1.8
217.2680000000001,1.771,1.9
465.63099999999946,2.564900000000001,2.9
214.2680000000001,2.5416000000000007,2.1
182.22600000000008,3.0245200000000008,3.6
212.25200000000007,3.0331200000000003,3.6
255.2740000000001,0.4274999999999998,1.0
285.2999999999996,-0.2100000000000005,0.4
598.7000000000018,6.629240000000007,2.1
122.17099999999996,1.98406,0.1
160.21700000000016,0.7730999999999999,-2.2
306.2789999999997,-4.0104,-2.2
144.1740000000001,-0.4825999999999992,-1.2
174.20400000000015,-1.473399999999998,-2.1
106.12799999999996,1.36996,0.2
111.14799999999995,-0.0891,-0.7
160.18000000000006,0.9153999999999995,0.7
75.07099999999997,-1.4716,-1.8
118.09599999999996,-1.7620000000000005,-2.1
57.05200000000001,-0.49772,-0.7
137.13800000000006,0.4910999999999999,1.3
133.15000000000003,1.24358,1.0
152.15300000000005,-0.0043,0.6
119.12299999999996,1.26388,1.6
119.12299999999996,1.2638799999999997,1.7
119.12299999999996,1.2638799999999994,1.6
103.12099999999997,-0.7558000000000002,-1.3
125.17099999999994,1.20518,0.9
370.9149999999999,2.473080000000001,2.0
228.116,0.9068000000000004,1.3
243.39100000000025,3.015800000000001,4.0
47.057000000000016,-0.4049999999999999,-0.7
167.20800000000008,0.6449999999999998,-0.6
123.15499999999994,1.7961199999999995,1.7
151.11800000000008,-2.0212,-2.2
101.10499999999996,-0.7616000000000003,-0.5
169.18000000000006,0.08022,-0.8
90.08199999999997,-1.3955000000000002,-1.7
183.11900000000003,0.9986000000000004,1.4
183.11900000000003,0.9986000000000002,2.3
151.16500000000008,1.3505999999999998,0.7
151.16500000000008,1.3505999999999998,0.7
151.16500000000008,1.3505999999999998,0.5
213.23600000000008,2.6445000000000003,3.3
213.23600000000008,2.7226,1.9
179.2190000000001,2.1308,1.7
213.2800000000001,3.078000000000001,2.8
189.17,1.2263,1.3
161.16000000000005,1.2336999999999994,0.7
76.05499999999998,-0.9561000000000002,-1.8
141.17000000000007,0.3645000000000001,-2.5
261.28099999999995,1.0709000000000002,1.2
311.3409999999997,2.224100000000001,2.5
289.33499999999964,1.6333,2.0
100.07699999999998,-1.1742,-1.7
114.06,-1.6476000000000002,-0.9
86.09399999999997,-0.7008000000000001,-1.3
123.15899999999996,0.40336,-0.8
95.10499999999998,-0.37684,-0.6
134.13800000000003,0.8561999999999996,1.2
132.16600000000005,1.7500999999999995,0.7
175.18700000000007,1.7949999999999997,1.4
156.18800000000007,2.23398,1.6
203.2410000000001,2.5752,2.3
147.13300000000004,0.8213999999999999,0.8
161.2040000000001,1.7026999999999997,1.8
205.21300000000008,1.1558999999999997,1.5
189.21400000000008,2.1851,1.8
175.18700000000007,2.0931999999999995,2.0
159.18800000000007,2.3705000000000007,2.1
173.2150000000001,2.2994000000000003,1.6
613.9590000000005,3.156200000000001,2.6
184.96400000000003,-0.0932999999999999,-0.2
219.02500000000003,1.8734,2.3
219.02500000000003,1.8734,1.7
219.02500000000003,1.8734,2.3
229.02000000000004,2.1628800000000004,3.0
570.9340000000004,3.7359000000000018,3.9
137.1860000000001,1.2969,1.3
193.24600000000007,2.0816,2.8
151.12900000000005,-0.7716000000000003,-1.7
147.13300000000004,0.5702,1.1
137.14200000000005,-0.3149000000000001,-0.7
227.30700000000013,4.217400000000003,3.9
293.45399999999944,4.913300000000004,5.3
152.19700000000012,1.20172,0.7
226.3230000000001,4.250500000000002,4.0
179.2190000000001,2.6435000000000013,2.6
113.15999999999994,0.6969999999999998,0.9
211.2610000000001,1.1291999999999998,-0.6
144.17700000000005,1.8169999999999995,1.9
144.17700000000005,1.817,1.8
145.16100000000006,1.9404,1.9
117.14799999999994,0.1983999999999999,-2.3
332.3999999999996,4.0218000000000025,3.9
301.3859999999996,2.8712000000000018,2.8
237.7300000000001,2.897800000000001,2.2
328.4119999999995,2.1354,3.1
461.77599999999984,5.167700000000003,4.1
131.17499999999998,0.4443999999999999,-1.5
197.19000000000008,0.0521999999999996,-2.7
249.0970000000001,3.0185000000000013,3.2
205.34800000000013,2.1858,1.0
242.36600000000016,2.878700000000001,2.6
295.29099999999966,-0.93222,-0.7
295.2979999999998,2.972200000000001,2.8
378.3159999999996,4.447900000000003,3.6
332.49999999999994,5.705400000000003,5.6
217.2930000000001,2.7081000000000004,2.7
149.2150000000001,0.1067000000000003,-1.8
279.3359999999996,1.84434,1.6
221.2560000000001,1.7906399999999996,2.2
225.3130000000001,2.7435400000000003,2.9
241.2430000000001,0.5301999999999998,0.6
271.38999999999976,1.8622,2.8
138.17000000000007,0.8595999999999999,0.6
138.17000000000007,0.8595999999999999,0.5
180.23200000000008,1.8871,2.4
198.13400000000004,1.5115999999999996,2.0
198.13400000000004,1.5115999999999996,1.6
199.2090000000001,2.989600000000001,2.7
190.24600000000007,1.6777,0.5
232.28300000000013,1.8551,0.8
229.2790000000001,3.447400000000002,3.6
168.15200000000007,1.1855999999999998,1.5
168.15200000000007,1.1855999999999998,1.5
168.15200000000004,1.1855999999999998,1.9
223.2280000000001,1.1824,1.4
165.1920000000001,1.6536,1.3
165.1920000000001,1.6535999999999995,1.1
207.2290000000001,1.6128,1.5
214.2680000000001,3.021,2.5
124.14299999999996,0.6724,1.0
243.13100000000003,1.4198000000000002,0.7
237.25800000000004,2.5037000000000003,3.9
151.16500000000008,1.0554,1.4
151.16500000000005,1.4265,2.0
151.16500000000005,1.4265,2.2
151.16500000000005,1.4265,2.2
167.20800000000008,0.8596999999999999,-0.5
167.16400000000007,0.7609999999999999,1.0
165.2360000000001,1.5425999999999995,1.7
135.16600000000005,1.09392,0.8
135.16600000000005,1.09392,1.2
122.17099999999996,1.15942,0.9
132.166,1.87132,2.2
164.23300000000006,2.18692,2.4
215.59200000000004,2.0348,2.5
57.05200000000001,0.1138799999999999,0.4
220.0550000000001,3.1717000000000013,3.5
225.16000000000005,0.9103200000000002,0.7
182.13500000000005,1.81142,1.9
182.13500000000005,1.8114200000000005,2.0
182.13500000000005,1.8114200000000005,2.7
182.13500000000005,1.81142,2.1
198.13400000000004,1.5170200000000005,2.1
198.13400000000004,1.5170200000000007,1.7
226.2790000000001,2.637100000000001,2.0
198.2690000000001,2.4418,2.2
130.19700000000003,1.37246,1.7
179.26300000000012,1.6701,1.7
90.08199999999998,-0.7839,-0.8
98.10499999999998,0.56522,0.1
152.15300000000008,1.4854200000000002,1.1
152.15300000000008,1.4854200000000002,1.9
152.15300000000008,1.4854199999999995,2.0
152.15300000000008,1.4854199999999995,2.0
152.15300000000008,1.48542,1.7
152.15300000000005,1.6364999999999998,2.2
152.15300000000005,1.6364999999999998,2.0
267.2399999999998,2.6786200000000004,3.1
181.14700000000005,1.3814,1.9
181.14700000000005,1.3814,1.9
127.10299999999997,0.62632,0.3
187.1980000000001,3.056420000000002,3.4
153.13700000000006,1.60882,2.5
153.13700000000006,1.60882,2.4
135.11900000000006,-0.9936,-1.1
119.11999999999996,0.0339999999999999,-0.1
271.4009999999998,3.4503000000000013,4.5
211.2640000000001,3.247320000000001,3.0
175.2310000000001,1.9653,2.0
191.2300000000001,1.91262,1.3
191.2300000000001,1.91262,2.1
218.21200000000007,0.3102999999999996,1.1
85.10599999999997,0.0478000000000001,0.1
218.25300000000013,0.9834000000000004,0.7
109.13199999999996,0.36722,-0.2
98.10499999999996,-0.1177999999999999,-0.5
108.14399999999996,0.97222,0.6
108.14399999999996,1.1232999999999995,0.8
135.16600000000005,1.59262,0.9
109.13199999999996,0.36722,0.3
158.2040000000001,2.12542,2.2
287.1439999999999,1.0391,1.7
114.17299999999996,1.03372,1.0
181.28500000000005,3.018200000000001,3.1
127.10299999999997,-1.23338,-0.3
195.21800000000007,0.6072999999999997,-1.9
74.08299999999997,-0.7155,-1.4
259.10299999999995,2.4742000000000006,2.4
684.8240000000027,1.103800000000004,1.103800000000004
222.28800000000007,2.0876399999999995,2.5
429.60399999999953,5.406500000000007,3.8
214.65200000000007,2.3651,2.3
309.4059999999995,0.6348,0.7
167.21100000000007,2.9058800000000007,2.9
158.2040000000001,2.0041999999999995,2.1
158.2040000000001,2.0041999999999995,2.1
158.20400000000006,2.0042,1.9
185.22600000000008,2.7982000000000005,1.6
291.3059999999997,3.790300000000002,3.5
159.18800000000005,2.6409,2.4
130.15,1.6297999999999997,1.3
130.15,1.6297999999999997,1.1
271.3599999999997,3.475500000000002,3.4
445.4679999999997,2.668800000000001,0.5
238.2870000000001,1.3510999999999995,2.1
298.34599999999966,1.0224999999999995,0.9
327.1229999999998,3.859500000000001,4.0
305.7609999999996,3.6358000000000015,3.5
230.909,3.5617,3.4
134.14200000000005,-0.1408599999999999,-0.4
103.07699999999996,-0.1479,-0.1
223.23100000000005,3.901200000000002,4.8
253.213,2.3702000000000005,3.2
166.13600000000002,0.6937000000000002,0.8
181.14700000000005,1.2218999999999998,1.6
181.14700000000005,1.2219,1.5
181.14700000000005,1.2219,1.4
162.14800000000005,1.66088,1.8
162.14800000000005,1.66088,1.4
153.14100000000005,0.7592000000000003,0.9
153.14100000000008,0.7591999999999999,0.5
153.14100000000008,0.7591999999999999,1.4
153.14100000000008,0.7591999999999999,0.5
211.129,0.9912,0.7
211.129,0.9912,0.9
167.16400000000007,1.1296,1.1
153.13700000000006,1.0871,1.2
153.13700000000006,1.0871,1.3
189.623,2.840700000000001,2.6
189.623,2.840700000000001,2.8
163.13600000000002,1.4710999999999996,1.6
167.12,1.293,1.5
167.12000000000003,1.293,1.8
181.15100000000007,0.1982999999999999,0.2
181.15100000000004,0.1983000000000001,0.3
148.12100000000004,1.46648,1.2
148.12100000000004,1.46648,1.2
185.56600000000003,1.9738,2.4
185.56600000000003,1.9738,2.9
199.2090000000001,3.261800000000002,3.9
310.1799999999997,4.790500000000004,5.2
119.11999999999996,0.0339999999999999,0.3
284.09799999999984,4.693900000000001,4.3
211.22000000000008,3.166000000000002,3.7
225.20300000000003,2.8062000000000014,3.5
243.17100000000005,1.3125999999999998,1.1
113.07199999999996,1.1878,0.7
157.08100000000002,0.8859999999999999,1.0
163.13600000000005,1.4710999999999996,2.0
192.13,0.4784000000000001,1.0
76.05499999999998,-0.6024999999999998,0.5
173.17100000000002,2.748000000000001,3.2
189.17,2.453600000000001,3.2
225.20700000000005,2.691200000000001,2.3
139.11000000000004,1.3004000000000002,2.0
139.11000000000004,1.3003999999999998,1.9
180.16300000000004,1.5531999999999997,1.0
180.16300000000004,1.5532,1.5
180.16300000000004,1.5531999999999997,1.7
181.14700000000005,1.5200999999999998,1.6
181.14700000000005,1.5200999999999998,1.5
214.22400000000007,3.338400000000001,3.7
214.22400000000007,3.338400000000002,3.7
165.14800000000005,1.7974,1.3
165.14800000000005,1.7973999999999997,1.5
165.14800000000005,1.146,1.6
227.21900000000005,2.825800000000001,3.3
253.2570000000001,3.4909000000000026,2.9
195.1740000000001,1.612,1.5
195.1740000000001,1.612,1.3
177.15900000000002,1.8069,1.5
231.27600000000004,3.746000000000002,4.4
181.15100000000004,1.0854,1.1
119.07599999999996,-0.2622,-0.5
196.2060000000001,1.9658,2.4
238.2430000000001,2.3420000000000005,1.8
247.25300000000004,4.492200000000002,5.0
139.11400000000003,0.5719999999999998,0.9
124.09899999999996,0.9898,0.3
140.10200000000006,-0.0330000000000001,-0.3
173.084,-2.0023,-1.1
174.15900000000002,2.143,1.9
174.15900000000005,2.143,1.8
174.15900000000002,2.143,1.4
190.15800000000004,1.8486,2.1
187.18000000000004,1.0096999999999998,1.3
169.20500000000004,2.316700000000001,2.4
105.05299999999995,-1.1536,-0.9
331.46699999999964,1.3224999999999996,1.6
511.5809999999999,4.289400000000003,3.1
270.71899999999977,3.129500000000001,2.9
222.33200000000016,2.0823,2.3
275.3479999999996,1.5886999999999996,1.4
271.31599999999963,0.8558999999999997,0.3
117.14799999999994,0.1983999999999999,-2.1
612.6320000000018,3.627120000000002,3.3
314.74699999999973,3.5533000000000023,2.2
299.4139999999995,3.4250000000000025,3.5
403.81799999999976,2.5727,4.7
369.37299999999976,1.9193,4.1
234.34300000000016,2.7455000000000007,2.2
113.20399999999992,1.5401,1.5
136.19800000000006,2.3741600000000007,0.6
156.097,-1.2386,-1.4
118.096,-3.0338000000000003,-1.1
89.05,-1.4436999999999998,-0.9
88.06599999999999,-2.043,-1.6
279.3399999999996,1.8118,2.2
286.7179999999998,2.447900000000001,2.2
145.16100000000003,1.78298,1.0
203.1970000000001,1.3640999999999996,1.3
193.20200000000008,1.4898999999999998,0.6
357.49399999999946,3.3429000000000024,4.2
361.70299999999975,5.458000000000003,4.7
260.3810000000001,2.850740000000001,2.9
120.10799999999996,-1.8148,-1.8
460.4389999999997,-1.4001999999999977,-1.6
353.37399999999974,3.500200000000003,3.7
339.3909999999996,3.860000000000003,3.9
281.3119999999996,3.720340000000003,5.2
265.3539999999999,4.535799999999999,5.1
295.336,4.8618,4.2
131.17499999999998,1.2703,0.9
168.19900000000007,2.9251000000000005,2.1
193.24900000000008,3.5752000000000024,3.7
180.2100000000001,2.7830000000000013,2.1
180.2100000000001,2.7830000000000004,2.8
210.2400000000001,1.9474,1.3
196.2090000000001,2.4886000000000013,2.3
328.4809999999996,5.019700000000005,4.6
300.31399999999974,3.784220000000001,3.6
232.2390000000001,0.7003999999999997,1.5
183.2100000000001,3.5359000000000016,3.9
185.22600000000008,3.0611000000000006,2.9
303.83299999999963,4.194900000000003,4.4
281.3589999999996,2.8404200000000013,2.6
193.20200000000008,0.4299000000000001,0.7
178.1910000000001,0.4240000000000001,0.9
164.20800000000008,0.0417,0.1
193.24600000000007,1.1195,1.5
213.23600000000008,3.1284,4.4
229.23500000000007,2.1936,3.2
197.23700000000008,2.9389000000000003,2.6
193.24900000000008,3.342080000000002,3.2
194.23700000000008,3.229900000000001,3.2
163.2200000000001,2.4252,2.0
181.23500000000013,0.4775999999999996,0.4
151.16500000000008,1.1830999999999996,0.6
151.1690000000001,0.6817999999999997,0.1
151.16900000000007,0.6817999999999997,0.4
109.12799999999996,1.4876999999999996,0.8
176.17500000000007,0.5671,0.5
193.24900000000008,3.834900000000002,3.8
161.16000000000005,1.3376,1.8
267.23699999999974,0.8407,0.6
225.2550000000001,1.965,2.1
219.2870000000001,4.583400000000002,4.4
253.2690000000001,0.8333999999999999,1.0
249.2690000000001,3.6000000000000023,3.4
187.2060000000001,0.7029999999999998,1.4
187.20600000000007,1.1973999999999991,1.5
252.27300000000008,1.7696,2.5
248.32600000000016,1.9056,1.8
128.17499999999993,-0.5286999999999995,-1.4
129.15899999999996,0.2131,-2.3
115.17599999999992,0.1207999999999999,0.0
115.17599999999992,-0.0217000000000001,-0.1
238.29100000000017,1.2198399999999998,1.7
310.35999999999973,4.655600000000002,3.9
220.31600000000017,2.32162,2.1
235.33100000000016,1.3403999999999998,0.9
350.2969999999997,3.730400000000003,4.2
347.2929999999997,4.148200000000004,5.2
207.2730000000001,2.836620000000001,3.1
225.29600000000016,1.5208,3.0
241.3640000000001,2.2341,3.5
211.6920000000001,2.666800000000001,2.2
102.09299999999998,-1.6528999999999998,-1.8
218.08300000000008,3.3419000000000016,3.1
229.7150000000001,2.1655999999999995,2.9
209.2450000000001,2.192,1.5
339.4789999999995,4.275500000000004,4.2
259.34900000000005,2.577500000000001,3.0
179.2190000000001,1.8356,2.4
102.13699999999996,0.0647000000000001,0.1
256.13200000000006,3.1350000000000016,3.2
132.12600000000003,0.4197999999999998,-0.6
164.12400000000002,-0.9936000000000004,-1.0
120.115,0.3528999999999999,-0.4
150.14500000000007,-0.4827000000000003,-0.9
123.11499999999997,-0.4245,-0.6
124.09899999999996,0.1747999999999999,0.1
217.27100000000007,4.166200000000003,4.3
94.11699999999998,0.6638,0.5
122.12699999999997,0.1805,0.2
122.12699999999997,0.1805,-0.4
122.12699999999997,0.1805,-0.3
123.11099999999996,0.7797999999999998,0.8
