Mol. wt.,Log P (JR),logP (CRC)
123.11099999999996,0.7797999999999998,0.4
123.11099999999996,0.7797999999999999,0.4
109.13199999999998,0.246,-0.2
109.13199999999998,0.246,-0.2
109.13199999999996,0.246,-0.5
167.12000000000003,0.478,0.2
167.12,0.478,0.2
167.12000000000003,0.478,0.2
167.12000000000003,0.478,0.6
167.12,0.478,-0.1
167.12000000000003,0.478,-0.1
123.15499999999994,0.6163999999999998,0.1
109.12799999999994,0.5738999999999999,0.1
95.10099999999996,0.7871999999999997,0.5
109.13199999999998,0.3671999999999999,0.3
214.2680000000001,2.2271000000000005,2.0
168.19600000000008,0.04662,-1.0
95.10499999999998,0.0587999999999999,-0.2
129.11499999999998,-0.6504000000000001,-0.8
111.09999999999997,0.7129,0.8
111.09999999999997,0.7129,0.2
97.07299999999998,-0.8010000000000002,-0.3
242.061,3.2398000000000007,3.0
144.17700000000005,1.8169999999999995,1.9
144.17700000000005,1.8169999999999995,1.6
144.17700000000005,1.8169999999999995,1.6
144.17700000000008,1.8169999999999995,1.3
144.17700000000008,1.817,1.8
173.17100000000005,1.933,1.6
173.17100000000002,1.933,1.3
145.16100000000003,1.5280999999999996,1.3
145.16100000000006,1.9404,2.1
145.16100000000003,1.5280999999999998,0.6
145.16100000000006,1.9404,2.3
145.16100000000006,1.9404,2.0
372.8079999999997,4.405900000000004,4.3
314.4109999999996,1.4589999999999996,0.3
193.2460000000001,1.6074999999999993,1.3
232.3270000000001,3.386800000000001,3.3
201.6610000000001,1.3885999999999998,2.2
413.6459999999993,5.286900000000005,5.4
328.4999999999994,4.118100000000003,4.5
224.26000000000013,0.961,1.4
641.7580000000021,2.819000000000002,1.6
853.918000000002,3.735700000000004,2.5
228.3210000000001,1.6112,1.6
229.7150000000001,2.1672,3.1
241.3640000000001,2.2357,3.7
247.53400000000005,2.7635000000000014,2.5
260.891,4.2084,4.9
217.87,3.0902000000000003,3.7
227.39200000000025,4.172800000000002,4.6
276.3799999999996,2.6506000000000007,2.3
142.11800000000005,-1.7358000000000002,-1.6
151.16500000000008,0.2251999999999999,0.2
570.675,3.4331,3.4
240.35000000000016,3.751680000000002,3.6
240.3500000000001,3.4856000000000025,4.6
268.3599999999998,3.0496000000000016,3.9
136.19800000000006,2.08596,1.5
85.07,-1.2181000000000002,-0.9
70.05499999999999,-0.8003000000000002,-0.5
100.146,0.7252999999999998,0.4
133.17200000000005,-0.2665,-2.3
117.12899999999998,-0.0306,0.1
257.78600000000006,4.035000000000004,3.4
126.11499999999997,-0.6283800000000002,-0.6
776.8720000000004,4.557300000000002,2.4
212.2960000000001,3.1348400000000005,2.3
1034.2000000000032,-2.697299999999985,-0.7
133.19400000000002,1.5012,1.5
143.14200000000008,-0.0721,-0.7
304.6699999999997,4.843900000000003,4.4
113.07599999999998,-1.5418000000000005,-0.6
126.123,-1.3818,-1.4
84.082,-0.6131000000000002,-0.4
99.09699999999998,-1.0309,-0.7
297.728,2.0591,2.5
315.5869999999998,5.290800000000001,5.3
174.41400000000002,1.24108,1.2
242.445,3.2606000000000006,4.5
204.5280000000001,2.0048000000000004,2.0
256.47200000000004,2.5052000000000003,3.0
151.25300000000013,1.9139,2.4
161.12600000000006,2.2876,2.4
161.12600000000006,2.2876000000000003,2.4
171.121,2.5770800000000005,2.9
281.2329999999997,4.147200000000001,5.2
335.2819999999997,4.148200000000004,5.3
191.27100000000016,-0.5691999999999998,-0.5
248.3700000000001,2.8921600000000014,2.6
290.32299999999964,1.2575999999999996,0.9
183.2070000000001,1.2946,0.8
211.2610000000001,1.2135999999999998,0.7
259.261,3.006800000000002,2.8
176.04399999999998,-1.00612,0.0
228.12,0.9934000000000004,0.6
245.103,0.8224000000000007,1.1
257.114,1.1094000000000002,0.2
315.19699999999995,2.622600000000002,2.4
151.03400000000002,-0.8998999999999999,0.2
229.104,1.116800000000001,0.9
439.20900000000006,2.879400000000002,3.0
296.3729999999997,5.410700000000004,5.0
309.3719999999998,4.872600000000003,5.0
305.38099999999963,2.7174,2.2
216.2010000000001,-2.0433,-0.8
312.33599999999984,3.0576000000000008,2.1
160.2200000000001,1.6690999999999996,1.6
297.35399999999964,2.819300000000001,2.6
274.3609999999997,2.4144,2.4
180.20700000000008,-0.2527000000000003,-0.6
209.2450000000001,0.8251000000000002,0.6
112.08799999999997,-0.9368,-1.1
60.056,-0.9762,-1.4
138.12600000000003,0.5075,0.0
117.14799999999994,0.0543,-2.3
409.6139999999994,4.594520000000006,4.3
119.16699999999994,1.9118,1.8
149.14900000000006,2.2378,2.3
149.14900000000006,2.2378,2.8
324.4239999999996,3.618000000000002,3.0
179.2190000000001,2.02164,2.2
149.19000000000014,-1.734699999999999,-1.0
138.12600000000003,1.177,1.4
159.22900000000013,1.3703,-2.6
107.15599999999992,1.1453,1.1
109.12799999999994,1.4876999999999998,0.8
209.2490000000001,1.7268,2.0
132.22799999999998,1.9221,2.1
205.30100000000016,3.0039200000000017,3.0
93.55699999999996,0.5724000000000001,0.3
88.15399999999994,-0.447,-0.7
73.09499999999996,-0.4675,-0.8
143.1080000000001,0.5224,0.3
142.12400000000008,0.2248,-0.3
109.11899999999996,0.9888000000000002,0.9
119.18299999999992,1.4718000000000002,1.0
191.2740000000001,2.695500000000001,2.7
115.2199999999999,1.6404,2.0
115.2199999999999,1.5924999999999998,2.0
115.21999999999991,1.7366,2.0
101.19299999999993,1.3944,1.5
113.08199999999998,0.8959000000000001,0.8
109.11899999999996,0.9888,1.1
77.10199999999996,0.3031000000000001,0.1
128.09699999999998,-0.1653000000000003,-0.5
141.1360000000001,1.5336000000000003,1.5
115.21999999999991,1.7366,1.9
101.19299999999993,1.3944,1.5
107.58399999999996,0.9609,0.7
91.12899999999996,0.6916,0.5
101.19299999999993,1.3813,1.5
155.16300000000012,1.9221,2.2
101.19299999999993,1.3797,1.6
141.09200000000004,0.4650000000000002,0.6
180.20700000000008,1.5759,1.0
87.12199999999994,-0.2531000000000001,-0.2
91.54099999999995,0.6976000000000001,0.2
57.09600000000002,0.4787000000000001,0.4
70.09499999999997,-0.2706200000000001,-0.4
141.1360000000001,1.6761,1.7
155.16300000000012,1.9221,2.2
155.16300000000012,1.9221,2.2
127.10899999999997,1.1566,1.3
181.07900000000004,1.8284,1.9
73.09499999999997,0.3644000000000001,0.3
91.54099999999995,0.6976000000000001,0.2
72.11099999999996,-0.3643,-0.2
57.09600000000002,0.4787000000000001,0.4
225.29100000000008,2.983600000000002,3.5
176.04600000000005,2.4521000000000006,2.0
143.13600000000005,1.4235,1.0
141.60100000000006,1.7987,1.7
125.14599999999994,1.2844,1.2
153.20000000000007,1.8873,2.2
137.18200000000007,1.1539,0.9
152.15300000000005,1.0535,1.0
149.1930000000001,1.8615,1.7
103.16499999999994,-0.0711999999999999,0.0
237.25800000000004,2.5037000000000003,3.9
195.10600000000005,2.2185,2.3
185.042,1.7355,1.8
235.049,2.3708,2.5
167.05200000000002,1.4383,1.6
131.07200000000003,1.1931000000000005,1.1
195.10600000000005,2.0891,2.4
127.10899999999998,1.286,1.0
127.10899999999998,1.286,1.4
185.042,2.255,3.1
131.07200000000003,1.3650000000000002,1.9
155.1630000000001,1.7927,2.3
169.1900000000001,2.1828000000000003,2.7
169.1900000000001,2.1349,2.8
141.1360000000001,1.5467,1.9
99.055,0.7256,1.0
167.05200000000002,1.9578,2.7
155.16300000000012,1.9368,2.2
113.08199999999998,0.8959000000000001,0.8
113.08199999999998,1.0678,1.5
185.042,1.7355,1.8
177.11600000000007,1.9213,1.7
145.09900000000007,1.5832000000000002,1.6
253.039,3.1859,4.3
167.05200000000002,1.4383,1.6
195.10600000000005,2.0412,2.6
99.055,0.5074000000000001,0.4
141.1360000000001,1.4988,1.8
141.1360000000001,1.6761,1.7
131.07200000000003,0.8439000000000002,1.1
169.22700000000006,2.9358000000000013,2.9
147.21800000000016,0.9046,1.0
123.14599999999996,1.584,1.8
81.06499999999998,0.5578000000000002,0.4
151.20000000000013,2.1869,2.8
138.1610000000001,0.6598999999999999,1.2
131.07200000000003,1.3650000000000002,2.1
137.1730000000001,1.9409,2.3
95.09199999999996,0.8185,0.9
95.09199999999996,0.5987000000000001,0.6
101.19299999999993,1.5238,1.2
60.100000000000016,-0.7502,-1.1
133.191,-0.6623999999999999,-0.8
123.15899999999996,0.4332,-0.5
123.15899999999996,0.4332,0.0
108.14399999999996,0.851,0.1
164.16400000000004,-0.1155999999999998,-1.7
88.15399999999995,-0.3176000000000002,-0.7
114.19199999999992,0.2149999999999999,-0.3
60.100000000000016,-1.0962,-2.0
109.11899999999996,0.8131000000000002,1.1
74.12699999999995,-0.7077,-1.2
126.123,-1.3818,-1.4
108.14399999999996,0.851,-0.3
136.19800000000004,0.604,-0.3
142.2460000000001,0.7102,0.2
243.135,0.5756,1.1
127.10899999999997,0.5923999999999999,0.2
109.11899999999996,0.6428000000000003,0.2
109.11899999999996,0.8463,0.9
95.09199999999996,0.6003000000000001,0.5
114.14799999999994,-0.0163999999999999,-0.5
101.19299999999993,1.3797,1.4
74.12699999999995,-0.7060999999999997,-1.4
108.14399999999996,0.8510000000000002,-0.3
88.15399999999994,-0.3159999999999998,-0.9
238.24600000000004,1.6264,2.6
126.12099999999997,1.9012,1.9
158.20400000000006,2.0042,2.0
158.20400000000006,2.0042,2.1
102.18099999999993,0.0741000000000001,-0.6
116.20799999999991,0.4642,-0.2
130.23499999999993,0.8543000000000001,0.3
158.20400000000006,2.0042,2.1
144.2620000000001,1.2444000000000002,0.9
175.15300000000002,2.1641000000000004,2.0
191.2740000000001,2.735400000000001,2.8
163.22000000000008,1.9552,2.1
179.26300000000015,1.6880999999999995,2.0
75.11099999999996,-0.6741000000000001,-1.0
239.23,1.7498,3.4
223.231,2.0442,3.2
129.1589999999999,0.3424999999999997,-2.6
100.16499999999994,0.3459999999999996,-0.3
71.12299999999998,0.8688000000000001,1.0
107.58399999999996,0.9625,0.5
107.58399999999996,0.8331,0.8
103.16499999999994,0.542,0.6
78.08999999999996,-0.8006000000000004,-1.1
91.12899999999996,0.8967,1.1
91.12899999999996,0.6932,0.6
78.08999999999996,-0.453,-0.9
49.04800000000001,-0.1278999999999999,-0.3
81.06499999999998,0.43,0.7
105.15599999999992,0.9539,0.8
119.18299999999992,1.1999,1.5
119.18299999999994,1.4996,2.1
120.17099999999994,0.3627,0.9
113.08199999999998,1.0694,1.6
91.12899999999996,0.8635,1.1
91.12899999999996,0.5638000000000001,0.6
77.10199999999996,0.6507000000000001,0.7
133.15400000000002,1.1451,0.9
133.15400000000002,1.1451,1.5
147.133,0.8213999999999999,0.8
162.14800000000002,0.1523999999999999,0.6
150.14500000000007,-0.5311000000000006,-0.9
110.11599999999996,0.1135999999999998,0.2
85.07,-1.6131000000000004,-0.7
144.17700000000005,1.817,1.9
103.16499999999994,0.5735999999999997,0.6
103.16499999999994,0.3701000000000002,-0.2
89.13799999999995,-0.0199999999999996,-0.4
61.08400000000002,-0.4509999999999998,-0.8
76.09899999999996,-1.166199999999999,-1.5
89.13799999999995,0.1519000000000001,0.2
89.13799999999993,0.1981999999999999,0.2
75.11099999999996,-0.1903000000000001,-0.3
147.18100000000007,1.1555000000000002,0.9
99.09699999999998,-1.2077000000000002,-0.8
99.17699999999992,1.2778,0.7
57.09600000000001,0.4787000000000001,0.5
102.18099999999993,0.1133999999999997,0.4
102.18099999999993,0.1612999999999997,0.4
143.18900000000005,2.4220000000000006,2.2
74.12699999999995,-0.4895000000000002,-0.6
88.15399999999994,-0.0994000000000003,-0.1
243.30600000000013,2.538400000000001,3.0
121.18299999999992,1.7063,1.2
129.20699999999994,-1.1496999999999988,-1.3
114.19199999999992,0.0408999999999997,0.1
145.16100000000003,1.5281,1.3
135.21000000000004,2.3922,2.1
105.13699999999994,-1.0460000000000005,-1.5
104.15299999999992,-1.4729999999999996,-1.7
122.17099999999994,0.5827999999999998,0.1
151.20900000000012,1.39922,1.5
165.19200000000006,1.4508,1.7
157.2130000000001,0.6672999999999998,1.2
165.2360000000001,1.5052,2.1
151.16500000000005,1.4265,2.0
165.1920000000001,1.5149,2.3
123.15899999999996,0.5425999999999999,1.1
129.08100000000002,0.4814999999999999,0.3
161.12600000000003,2.2876000000000003,2.4
190.45700000000005,1.4448,1.6
129.08100000000002,0.4799000000000001,0.4
113.038,0.0340000000000001,0.1
99.055,0.5074,0.2
131.07200000000003,1.0653,1.4
249.03199999999995,2.4169,3.3
141.09200000000004,0.6368999999999999,0.8
113.08199999999998,0.7681,0.5
177.11600000000004,1.7456,2.0
163.08900000000006,1.4034,1.6
149.06200000000004,1.1427,1.1
199.069,1.778,1.7
213.09600000000003,2.0386999999999995,2.3
182.06700000000004,0.7246999999999997,0.6
241.87000000000003,0.48138,0.6
127.958,0.2754,0.2
134.175,0.3778000000000001,0.1
121.12999999999997,1.1329,0.9
81.06499999999998,0.2101999999999999,0.1
109.11899999999996,0.8130999999999999,1.1
123.14599999999994,1.2032,1.0
95.09199999999996,0.4708999999999999,0.6
109.11899999999996,0.861,0.5
95.09199999999996,0.6003000000000002,0.3
101.19299999999993,1.3813,1.4
253.3450000000001,4.397400000000004,4.1
101.14899999999994,0.5178000000000001,0.5
102.18099999999994,0.2760000000000002,0.2
198.2690000000001,2.4418,2.5
74.12699999999995,-0.3601,-0.9
131.07200000000003,0.8454999999999999,0.8
159.12600000000006,1.4484,1.8
115.21999999999991,1.7698,1.6
183.079,1.9643,1.7
163.26400000000015,2.810900000000001,3.1
230.909,3.882400000000001,4.0
196.46400000000003,3.229,3.7
230.909,3.8824,4.5
122.17099999999996,1.15942,0.9
162.01900000000003,2.575600000000001,2.9
101.19299999999993,1.2372,1.4
101.19299999999993,1.3797,1.2
158.20400000000006,2.0042,1.9
121.18299999999994,1.88564,2.3
135.21000000000004,2.1940600000000003,2.3
329.8169999999999,3.5563,3.3
135.21000000000004,2.1940600000000003,2.3
258.15,0.1578000000000001,1.0
138.17000000000007,0.8595999999999999,0.5
152.15300000000005,0.5491999999999999,1.4
124.14299999999994,0.5566000000000002,0.5
162.01900000000003,2.575600000000001,2.9
129.10899999999998,1.547,1.5
121.18299999999994,1.88564,1.7
259.22099999999995,3.246600000000001,3.5
109.13199999999996,0.2460000000000001,-0.2
162.01900000000003,2.575600000000001,2.9
152.24000000000007,0.1031999999999999,0.3
153.18100000000007,1.286,1.2
114.10399999999996,-1.7675999999999992,-1.3
121.18299999999994,1.88564,1.8
162.01900000000003,2.575600000000001,2.8
190.02900000000005,2.0923,0.8
149.2370000000001,2.3936,2.7
177.29100000000017,3.515600000000001,3.2
163.2200000000001,2.2618400000000003,1.1
251.12,2.104,1.7
293.2009999999998,2.6907000000000005,2.6907000000000005
110.11999999999998,-0.3589999999999999,-0.5
109.13199999999996,0.2459999999999998,0.2
121.18299999999994,1.88564,1.8
195.062,1.5269,2.2
161.24500000000018,0.3370999999999999,0.2
132.12600000000003,0.1600400000000001,-0.1
85.066,-0.3482,-1.4
165.15600000000006,-0.7612000000000001,-1.1
89.13799999999995,-0.2840000000000001,-0.4
102.18099999999993,-0.1048,-0.2
121.13899999999994,0.629,0.2
119.16399999999992,-0.9215000000000002,-1.3
77.05799999999998,-0.5604,-0.7
105.13699999999992,-1.3116,-1.8
89.13799999999995,-0.2840000000000001,-0.8
251.909,2.1888000000000005,1.9
154.12500000000006,0.8825999999999998,1.6
123.15899999999996,0.6756399999999999,0.7
143.57700000000006,1.02062,1.2
143.57300000000004,1.6278,1.8
125.13099999999996,0.0728199999999998,-0.9
123.15499999999994,1.2828199999999998,1.2
153.14100000000005,0.7591999999999999,0.9
154.12500000000003,0.8825999999999998,1.5
111.10399999999996,-0.6479000000000001,-1.0
99.093,-0.03978,-0.9
151.16500000000008,1.27542,1.8
129.24699999999993,2.1599000000000004,2.3
223.231,2.0442,2.7
135.16600000000005,1.4714,1.6
194.23700000000005,2.970200000000001,2.6
193.24900000000005,3.575200000000001,3.5
136.15400000000005,0.3677,0.4
123.15499999999992,0.7610999999999999,1.1
125.19599999999996,1.5575,1.4
137.13800000000003,0.967,1.2
151.16500000000008,1.0554,1.9
118.13899999999995,1.1404800000000002,1.4
150.20600000000005,1.8785,1.9
77.15199999999997,-0.1250999999999998,-0.4
183.051,0.7583000000000002,0.8
152.15300000000005,0.3878,0.1
117.14799999999994,0.1983999999999999,-2.1
109.12799999999994,0.9744,0.6
75.11099999999995,-0.6741000000000001,-1.0
95.10499999999998,0.0588,-0.1
94.11699999999996,0.6638000000000001,0.5
95.10499999999998,0.0588,-0.2
144.17700000000005,1.817,1.9
137.18200000000007,1.0908,0.8
141.2140000000001,1.4568,0.7
127.18699999999993,1.0667,0.2
135.122,1.1211,1.2
172.02500000000003,2.0313,2.1
123.98099999999997,0.3400000000000001,0.0
112.08799999999998,-2.0396,-1.2
141.60100000000006,2.23062,2.5
133.50000000000003,1.0723,1.2
269.4939999999999,3.4552,4.6
269.494,3.4552000000000005,4.6
97.51999999999998,0.4794999999999999,0.4
105.524,0.2242,0.6
141.60100000000008,2.23062,1.9
200.58100000000005,1.3471,1.4
93.513,-0.2895000000000001,-0.5
169.61100000000005,1.8639,1.6
127.57399999999996,1.9222,1.9
155.58400000000006,1.4389,0.6
79.52999999999997,0.1839,-0.1
142.02900000000008,1.0536,1.0
121.56699999999996,0.3133999999999999,0.3
107.58399999999996,0.7867999999999999,0.3
171.58300000000006,1.459,0.4
93.55699999999996,0.4445999999999999,0.4
84.07799999999999,-0.6146200000000002,-1.0
137.18200000000007,1.6675,1.5
165.19200000000006,1.1842,1.2
103.16499999999994,0.2423,0.0
115.21999999999991,1.7714,1.7
121.18299999999994,1.8312,1.7
103.13999999999994,0.8356999999999999,0.6
91.12899999999996,0.6932000000000001,0.2
77.05799999999999,-0.5588000000000002,-1.0
153.15600000000006,1.5946,1.5
139.12900000000005,0.9246,0.6
91.12899999999996,0.6932000000000001,0.6
63.07500000000002,-0.0853999999999999,-0.4
109.11899999999996,0.5150000000000001,0.5
123.14599999999994,0.8572,1.0
155.12800000000004,0.9447,1.0
77.10199999999996,0.1752999999999999,0.1
105.15599999999996,1.0817,1.0
77.10199999999996,0.3031000000000001,0.1
77.10199999999996,0.6507000000000001,0.3
101.19299999999993,1.5238,1.5
165.19200000000006,1.094,0.4
89.09399999999997,-1.1475000000000002,-1.1
219.02500000000003,1.8734,2.3
103.16499999999996,0.3701000000000002,-0.1
171.2840000000002,2.0507,2.5
140.20700000000005,1.9839000000000009,2.3
89.13799999999995,-0.0199999999999999,-0.4
103.16499999999994,0.3701000000000002,-0.2
89.13799999999995,0.3276000000000002,-0.1
137.18200000000007,1.58582,1.7
133.191,-0.1312000000000002,-0.5
179.2190000000001,1.397,0.7
88.15399999999994,-0.1140999999999999,-0.2
122.17099999999996,1.15942,0.9
122.17099999999996,1.15942,0.6
85.10599999999997,0.0478000000000001,0.1
83.13399999999996,0.3569000000000001,0.0
141.60100000000006,2.23062,3.0
118.20099999999994,1.0936,1.0
141.60100000000006,2.23062,1.9
152.15300000000008,1.48542,2.0
109.13199999999996,0.5182999999999998,0.6
108.14399999999996,1.1232999999999995,1.1
101.19299999999993,1.3813,1.5
107.15599999999996,1.57722,1.3
121.18299999999994,1.45372,1.3
87.16599999999994,0.9912,1.0
87.12199999999996,0.1277,0.2
143.18900000000005,2.4220000000000006,2.3
166.13600000000002,0.6937,-0.1
138.12600000000003,1.177,1.9
214.22400000000005,3.338400000000001,3.7
152.15300000000008,1.48542,2.0
89.14199999999995,-1.550699999999999,-1.9
88.15399999999994,-0.0994000000000003,-0.4
87.16599999999994,1.1337,1.0
99.13299999999995,0.4379,0.4
121.18299999999992,1.1878,1.4
151.16900000000007,0.6818,0.1
108.14399999999996,0.5403000000000001,-0.2
57.09600000000001,0.1311,0.1
71.07899999999998,-0.3423,-0.7
55.080000000000005,-0.4216999999999999,-0.4
147.14100000000005,0.0019999999999998,-0.5
110.11599999999996,-0.0977999999999998,0.0
100.146,0.7253000000000001,0.4
127.16799999999996,0.847,0.5
128.15199999999996,1.4463,1.6
135.16600000000005,1.09392,0.8
122.17099999999994,0.5828,-0.1
252.36100000000013,3.746200000000002,3.7
165.2360000000001,2.2384000000000004,2.3
177.2470000000001,1.821,1.6
167.25200000000012,1.821,1.6
137.18200000000004,1.4582,1.6
137.18200000000004,1.824,1.9
175.23100000000008,1.9925,2.8
84.12199999999996,0.1194799999999999,-0.5
122.17099999999994,1.1476,1.4
161.12600000000003,2.2876000000000003,2.3
203.16300000000007,2.6638,2.6
209.13300000000004,2.2888,2.7
141.13600000000008,1.5004,1.7
195.10600000000005,1.9466,2.3
113.08199999999998,0.8975000000000002,0.8
163.08900000000006,1.5312,1.5
227.12300000000005,2.5566000000000004,2.4
213.09600000000003,2.1665,2.2
253.1320000000001,3.8248000000000006,3.5
109.11899999999996,0.9904000000000002,0.7
109.11899999999996,0.861,1.0
101.19299999999993,1.3797,1.4
101.19299999999993,1.3813,1.4
123.15899999999996,0.40336,-0.8
131.22299999999996,-0.7263999999999986,-1.4
152.15300000000005,0.5491999999999999,0.2
122.17099999999996,1.15942,0.6
162.01900000000003,2.575600000000001,2.7
109.13199999999996,0.2460000000000001,-0.5
121.18299999999994,1.88564,2.5
152.15300000000005,0.5491999999999999,0.2
122.17099999999996,1.15942,0.9
250.921,2.793800000000001,3.1
162.01900000000003,2.575600000000001,2.9
183.123,1.0852,1.9
211.133,0.6019,0.8
121.18299999999994,1.88564,2.0
233.2710000000001,0.7021999999999999,1.0
177.16300000000004,-0.2653999999999999,0.5
204.1850000000001,0.5285999999999998,0.4
75.11099999999995,-0.6724999999999999,-1.1
165.19200000000006,1.1611,-1.4
124.14699999999996,0.0706399999999996,-0.4
136.15400000000008,0.3677000000000002,-0.5
125.19599999999996,1.5575,0.5
137.13800000000003,0.967,0.1
165.1920000000001,1.4455,1.8
118.13899999999995,1.1404800000000002,1.1
138.12600000000003,1.177,1.4
123.15499999999994,1.2828199999999998,0.5
109.12799999999994,0.9744,0.2
94.11699999999996,0.6638000000000001,0.1
172.02500000000003,2.0313,2.1
161.55400000000006,1.3755,1.6
147.52700000000004,1.1148,1.1
145.56400000000002,2.0613,2.1
157.60000000000008,1.9308,2.0
169.61100000000008,2.2984,2.1
155.58400000000003,1.4389,1.5
127.57399999999996,1.9222,1.9
141.60100000000006,2.23062,2.9
96.13299999999995,0.58528,0.5
91.12899999999996,0.5507000000000002,0.4
105.15599999999992,1.0817,0.7
119.18299999999992,1.2015,1.3
91.12899999999996,0.5654000000000001,0.5
105.15599999999996,1.0833000000000002,0.9
77.10199999999996,0.3047000000000002,0.0
92.11699999999996,-0.7581000000000004,-1.2
101.19299999999993,1.5238,1.5
252.3170000000001,3.055600000000002,3.055600000000002
138.12600000000006,-0.1139000000000002,0.7
153.13700000000003,0.6726,0.8
137.13800000000006,0.4911,0.4
123.15499999999994,1.2774,0.9
108.14399999999996,0.97222,0.9
186.05200000000008,2.33972,2.9
176.17500000000004,0.6118999999999999,1.3
107.15599999999996,1.5772199999999998,1.4
135.16600000000005,1.09392,1.2
121.18299999999994,1.45372,1.3
101.14899999999994,0.5178000000000001,0.4
101.19299999999993,1.3797,1.4
225.2910000000001,3.1762200000000016,3.4
150.1810000000001,1.48562,1.3
131.17499999999998,0.4443999999999999,-1.8
152.15300000000008,1.48542,1.7
166.13600000000002,0.6937,0.8
153.14100000000005,0.7591999999999999,1.3
152.15300000000008,1.48542,1.8
177.2030000000001,1.6041999999999998,1.5
87.16599999999994,1.1337,1.1
166.60700000000006,2.4652000000000003,3.1
135.21,1.5779,1.8
123.11099999999996,0.7797999999999999,0.4
108.14399999999996,0.5403,-0.3
144.17700000000005,1.817,1.6
275.2199999999998,2.9522000000000004,3.4
130.19099999999997,-0.7227000000000003,-1.1
137.18200000000004,0.8934,1.1
151.2090000000001,1.2819,1.4
108.14399999999996,0.5403000000000001,-0.4
231.2990000000001,1.55042,1.0
151.2090000000001,1.2449,1.6
192.2620000000001,1.4544,1.1
139.22300000000007,1.9907,1.8
123.15899999999996,0.5425999999999999,0.6
172.23100000000008,2.3008000000000006,1.1
141.1360000000001,1.6761,1.4
141.1360000000001,1.5336,1.1
127.10899999999997,1.2860000000000005,1.2
127.10899999999997,1.2876000000000003,1.1
141.13600000000008,1.5483,1.6
141.13600000000008,1.5467,1.7
123.14599999999996,1.3789,1.1
109.11899999999996,0.9904000000000004,0.9
200.24100000000007,2.643300000000001,1.4
102.16199999999998,0.0479000000000001,-0.2
169.29300000000012,2.9584400000000013,3.4
162.15600000000006,-0.4158000000000004,-0.9
174.24400000000017,-0.7060999999999991,-1.2
165.2360000000001,1.5425999999999995,1.7
179.17500000000004,1.3432,1.3
127.14699999999996,-0.9214000000000002,-1.3
123.15499999999994,1.2828199999999998,0.7
154.12500000000003,0.8825999999999998,1.0
241.461,2.3222,2.2
182.13500000000005,0.8752,0.7
190.00000000000003,0.5268999999999999,-0.3
135.16600000000005,1.4714,0.8
136.15400000000008,0.3677,-0.4
151.16500000000005,0.8958999999999999,0.9
132.166,1.33488,1.2
125.19599999999996,1.5575,1.3
137.13800000000003,0.967,0.8
151.16500000000008,1.27542,1.8
152.15300000000005,0.3878,-0.4
109.12799999999994,0.9744,0.0
162.14800000000002,0.1523999999999999,0.5
83.09399999999997,-0.0080999999999998,-1.1
95.10499999999998,0.0588,-0.2
